customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
23546,74,Idaho,basic,annual,annual,debit,some,11/20/2017,27.78060682,0.0471821133,0.07,347,265,41,34,7,4,222,0
23547,20,Vermont,basic,annual,annual,debit,some,11/16/2015,30.32047786,2.105016161,0.76,415,280,44,108,10,5,309,0
23548,74,Florida,basic,annual,annual,credit,many,1/7/2018,4.415289247,0.9066370599,0.33,61,33,16,44,9,9,77,0
23549,61,North Dakota,basic,annual,annual,venmo,none,9/26/2021,0.9189685125,1.049368084,0.02,11,9,7,39,16,4,84,0
23550,60,North Dakota,premium,monthly,annual,venmo,some,10/21/2020,25.59217645,3.785537335,0.61,427,404,52,58,16,16,34,0
23551,26,Idaho,family premium,annual,annual,debit,few,2/14/2015,20.1883038,2.09571918,0.95,313,190,40,88,8,8,0,0
23552,59,California,family premium,monthly,annual,credit,few,7/18/2018,15.82047244,1.165468917,0.33,250,150,31,68,15,8,2,0
23553,81,Wisconsin,premium,annual,monthly,venmo,few,10/20/2013,9.628327497,0.6306656053,0.12,141,88,21,29,13,13,77,0
23554,53,Utah,basic,annual,monthly,credit,some,5/14/2021,30.89327857,0.4344198106,0.54,386,236,43,59,3,2,116,0
23555,70,Idaho,family premium,monthly,monthly,venmo,some,12/22/2018,24.43034114,3.219284201,0.96,346,334,43,54,6,6,0,0
23556,53,Alabama,basic,annual,monthly,credit,few,3/8/2020,19.90466378,2.020188325,0.04,270,254,37,60,8,8,33,0
23557,39,New York,family premium,annual,annual,debit,none,6/14/2019,9.475149191,2.108878164,0.95,143,97,15,62,11,6,2,0
23558,72,Georgia,basic,annual,annual,credit,few,3/22/2020,16.10335649,1.621408088,0.12,216,113,30,44,10,10,34,0
23559,32,Wisconsin,premium,monthly,annual,credit,some,2/18/2013,29.93330463,1.46559736,0.34,402,211,49,93,12,12,169,0
23560,75,California,family premium,annual,annual,credit,some,6/3/2016,28.25020232,2.754916594,0.08,450,231,48,40,15,5,1,0
23561,84,Montana,family premium,annual,annual,debit,few,1/30/2013,29.76995382,0.1683815109,0.14,526,391,54,46,11,11,1,0
23562,57,North Carolina,family premium,monthly,annual,credit,few,5/3/2016,26.956103,3.647052357,0.70,493,490,58,69,18,9,0,1
23563,53,Nebrasksa,basic,annual,annual,credit,some,11/2/2018,6.969374411,0.4301025372,0.07,128,89,19,48,13,3,93,0
23564,33,New York,premium,monthly,annual,credit,few,9/8/2016,14.94297191,1.892459285,0.45,212,150,21,86,11,11,111,0
23565,24,Wisconsin,basic,annual,annual,venmo,many,1/7/2015,11.96324594,0.4153123616,0.25,166,144,23,98,14,7,149,0
23566,46,Utah,premium,monthly,annual,debit,few,7/1/2015,15.29231179,1.953977699,0.94,249,200,35,86,6,2,122,0
23567,51,Utah,family premium,annual,annual,debit,many,7/29/2013,10.57188734,1.203652705,0.23,129,75,16,72,4,1,1,0
23568,40,West Virginia,family premium,annual,monthly,credit,many,2/16/2017,29.52434075,3.060793019,0.70,406,331,44,74,17,6,1,0
23569,65,Utah,family premium,annual,annual,credit,some,2/13/2020,5.749141621,1.668497589,0.89,100,54,12,49,4,1,2,0
23570,58,Wisconsin,family premium,annual,annual,debit,many,1/26/2022,0.7851630101,0.2586792396,0.21,14,8,2,56,11,11,1,0
23571,52,California,premium,monthly,monthly,credit,few,5/7/2021,20.55928284,1.697832156,0.40,249,170,26,56,12,3,82,0
23572,31,Vermont,student,monthly,monthly,debit,many,3/1/2014,4.510300695,0.7088853557,0.39,75,42,12,80,9,5,109,0
23573,37,South Carolina,family premium,annual,annual,credit,many,11/17/2015,24.10826573,0.6098929562,0.48,436,341,51,93,21,21,2,0
23574,42,Florida,family premium,annual,annual,debit,many,6/21/2020,12.6799741,2.435252925,0.19,218,164,26,72,10,10,1,0
23575,73,Vermont,basic,monthly,annual,venmo,few,3/20/2013,23.60183433,2.88287345,0.32,344,178,38,55,10,5,208,0
23576,71,West Virginia,premium,annual,monthly,credit,none,3/25/2014,4.184837397,0.8066246754,0.03,62,41,13,60,17,4,82,1
23577,72,Nebrasksa,basic,annual,annual,debit,some,9/19/2013,24.30945031,3.791617211,0.23,294,169,31,51,13,3,209,0
23578,18,Maine,premium,monthly,annual,debit,some,12/24/2015,0.880447295,0.9475030989,0.49,13,12,9,107,8,3,224,1
23579,57,Nebrasksa,premium,monthly,annual,credit,few,1/24/2022,7.975697646,1.890565786,0.28,99,76,11,39,12,6,21,1
23580,48,Florida,family premium,annual,annual,credit,some,4/11/2017,9.624562926,0.7520588348,0.27,124,104,14,59,11,3,0,0
23581,69,Wisconsin,basic,annual,annual,credit,none,6/22/2021,6.139765695,1.353033902,0.45,92,60,16,27,11,6,85,0
23582,84,New York,family premium,annual,annual,debit,some,5/14/2018,27.96344482,1.642790791,0.66,414,297,46,42,10,5,1,0
23583,64,Georgia,family premium,annual,annual,debit,few,6/16/2013,20.89880742,0.08766483061,0.41,294,224,30,62,8,2,0,0
23584,63,North Dakota,family premium,annual,annual,credit,some,7/8/2013,17.16164159,0.908330851,0.24,214,111,27,72,16,5,1,0
23585,51,New Jersey,family premium,annual,annual,venmo,few,8/27/2020,14.88241532,0.1152394345,0.13,189,117,26,70,12,4,2,0
23586,36,Georgia,family premium,annual,annual,debit,none,5/1/2018,30.95432332,0.6490019239,0.43,390,220,40,78,9,5,2,0
23587,19,Wisconsin,student,annual,annual,debit,none,9/6/2016,21.59315303,0.7509317522,0.91,263,158,32,90,14,14,119,1
23588,50,Vermont,family premium,annual,annual,venmo,some,4/11/2014,15.74204054,1.429552134,0.32,229,144,33,68,8,8,1,0
23589,59,West Virginia,student,monthly,annual,credit,few,7/3/2014,8.812025382,1.328159524,0.07,141,93,22,75,20,20,74,1
23590,69,South Carolina,basic,annual,annual,credit,many,11/16/2014,30.94485849,1.739906236,0.16,389,239,46,51,21,21,88,0
23591,72,Wisconsin,basic,monthly,annual,venmo,many,6/14/2019,3.467965198,1.458502457,0.54,53,47,5,48,11,3,84,0
23592,68,West Virginia,family premium,annual,annual,credit,few,1/31/2020,2.886136363,0.7337513523,0.10,50,36,14,46,19,5,2,0
23593,68,Washington,premium,annual,monthly,debit,few,5/24/2018,20.22686104,2.997425981,0.42,358,295,41,58,12,12,52,0
23594,69,Utah,family premium,monthly,annual,credit,none,2/14/2020,16.88579143,0.08054440514,0.23,216,207,23,51,6,2,0,0
23595,82,New Jersey,basic,annual,annual,debit,some,4/5/2017,3.068344235,0.9976921034,0.71,39,34,9,25,14,7,69,0
23596,43,North Carolina,basic,annual,annual,credit,some,2/10/2014,21.20870887,2.932525506,0.43,341,262,38,77,21,11,193,1
23597,75,Wisconsin,premium,monthly,annual,credit,few,11/15/2019,26.28749995,1.295351039,0.42,354,182,35,49,11,3,108,1
23598,75,North Dakota,basic,annual,annual,debit,many,7/17/2015,18.13602763,0.521235648,0.38,255,207,26,34,16,8,153,0
23599,86,Washington,family premium,annual,annual,credit,few,8/29/2016,1.683861782,0.4208251812,0.27,27,20,4,23,14,4,1,0
23600,26,Vermont,premium,annual,annual,debit,many,1/20/2018,8.705353382,2.028168494,0.22,113,90,13,97,11,3,59,0
23601,34,North Dakota,student,monthly,monthly,debit,some,3/24/2013,6.181494673,1.190314839,0.05,85,44,14,93,15,15,93,0
23602,24,Idaho,student,monthly,annual,venmo,few,12/24/2014,6.600520263,0.2977652033,0.43,88,45,17,84,6,2,116,0
23603,33,California,family premium,annual,annual,credit,many,7/4/2020,16.7616667,0.7459054615,0.20,206,175,27,78,13,4,2,0
23604,46,Wisconsin,family premium,annual,annual,venmo,none,8/11/2015,3.262342548,0.7152989222,0.26,64,46,9,66,11,4,2,0
23605,23,Georgia,premium,annual,monthly,credit,many,10/14/2020,19.38355499,0.1534975837,0.99,292,200,30,78,9,3,94,0
23606,83,Georgia,basic,annual,annual,credit,some,7/13/2020,4.53886865,0.4589602407,0.40,61,37,16,27,9,5,40,0
23607,69,Utah,family premium,monthly,annual,debit,few,10/29/2013,18.51862671,0.8014736285,0.26,274,172,37,63,4,1,1,1
23608,42,California,basic,annual,monthly,credit,many,10/4/2020,13.09696938,2.005659304,0.89,175,171,25,63,15,4,34,1
23609,72,Idaho,premium,monthly,monthly,debit,many,12/30/2015,13.03078158,1.944774314,0.87,158,94,20,41,7,2,66,1
23610,55,Alabama,basic,annual,annual,credit,none,11/17/2014,12.37666339,2.420683475,0.72,151,99,17,78,10,10,376,1
23611,68,Alabama,basic,annual,annual,debit,many,7/22/2013,8.397036847,1.022773142,0.51,156,116,26,55,10,5,170,0
23612,40,Maine,family premium,annual,annual,credit,few,6/24/2019,0.08540229871,0.5910662211,0.32,1,1,4,82,8,3,0,0
23613,34,Utah,basic,annual,annual,venmo,many,6/14/2016,11.68248219,1.196083635,0.29,220,146,28,86,6,2,74,1
23614,45,Idaho,basic,annual,annual,venmo,few,8/10/2013,17.10160924,2.326475292,0.45,223,173,28,84,8,3,163,0
23615,76,Idaho,premium,monthly,annual,venmo,few,3/24/2015,3.25842613,0.3073192897,0.02,47,24,5,57,8,2,93,0
23616,50,New York,basic,annual,monthly,credit,few,10/31/2015,30.18508372,4.599281791,0.00,497,256,57,62,9,3,122,0
23617,31,Alabama,premium,monthly,annual,credit,some,12/9/2013,30.98410163,1.176937407,0.46,568,426,61,91,9,3,84,0
23618,30,Alabama,basic,annual,annual,debit,many,12/25/2013,18.07645723,1.205468144,0.09,260,181,29,103,8,4,132,0
23619,31,Wisconsin,basic,annual,annual,venmo,many,9/10/2013,25.45999365,3.919082744,0.72,420,228,49,89,13,3,113,1
23620,81,Utah,family premium,annual,annual,debit,many,9/28/2013,13.4087033,1.74953302,0.24,163,158,22,30,3,3,1,0
23621,34,Montana,student,monthly,monthly,credit,none,6/3/2015,5.004796613,0.4964526561,0.53,98,57,16,78,8,4,94,0
23622,67,Wisconsin,basic,annual,annual,credit,some,8/16/2015,13.35077686,1.693133545,0.30,193,121,19,51,13,3,205,0
23623,82,Virginia,premium,monthly,monthly,credit,few,10/16/2015,18.2082052,1.518575122,0.13,360,260,41,30,12,12,312,1
23624,29,Utah,family premium,annual,annual,debit,some,4/11/2015,8.056777221,0.7872740123,0.95,124,73,12,80,6,2,2,0
23625,67,Nebrasksa,family premium,annual,monthly,credit,many,4/12/2021,8.268187112,0.9000342395,0.40,130,77,23,53,13,4,1,0
23626,58,Vermont,basic,annual,annual,venmo,few,1/28/2013,8.803600205,0.8684831525,0.33,110,88,15,72,9,9,103,0
23627,61,Georgia,basic,annual,annual,credit,none,1/27/2013,27.8340819,3.343343988,0.59,386,298,49,74,8,2,111,1
23628,70,Vermont,basic,annual,annual,credit,some,8/30/2020,17.16586454,1.87853022,0.15,207,129,31,43,9,3,52,0
23629,38,Vermont,basic,annual,annual,credit,few,5/3/2016,15.745815,0.3931993687,0.05,208,139,25,82,8,3,87,0
23630,57,Wisconsin,family premium,annual,annual,venmo,some,8/25/2019,4.698968483,0.916410895,0.90,61,31,7,43,11,6,2,1
23631,81,North Dakota,student,monthly,monthly,debit,none,4/13/2014,1.884711839,0.8472757225,0.94,30,21,7,47,16,16,137,0
23632,60,Georgia,basic,annual,monthly,credit,none,5/22/2021,19.37945224,1.631978631,0.55,327,219,35,58,11,6,77,0
23633,38,West Virginia,family premium,annual,monthly,venmo,some,8/22/2019,23.33284163,3.390279733,0.33,302,216,31,63,17,9,1,0
23634,83,Washington,family premium,annual,annual,credit,some,9/11/2018,1.486413101,0.1237426175,0.37,26,14,11,38,14,4,1,0
23635,54,South Carolina,family premium,monthly,annual,credit,many,1/13/2021,26.17551634,1.658681163,0.18,425,294,52,52,19,5,2,0
23636,86,North Dakota,family premium,annual,annual,credit,few,8/10/2021,10.69853961,0.484291506,0.60,177,115,21,12,16,4,2,0
23637,53,Washington,family premium,annual,annual,debit,many,1/27/2021,8.575515368,0.1554583948,0.73,115,73,16,55,15,8,1,0
23638,45,Georgia,basic,monthly,annual,credit,few,6/27/2019,22.92840165,3.102036519,0.11,378,333,44,63,10,10,67,0
23639,55,Idaho,basic,monthly,annual,credit,none,11/16/2014,14.19780159,2.00335187,0.89,269,232,30,54,5,1,134,0
23640,50,Virginia,family premium,annual,annual,credit,some,8/11/2013,26.81895402,2.223222199,0.91,509,334,55,78,10,10,1,0
23641,53,California,basic,annual,annual,venmo,some,6/17/2021,12.66994037,0.5615555829,0.30,185,155,23,49,13,7,27,0
23642,81,Georgia,premium,annual,monthly,debit,many,5/24/2015,13.88678078,0.4913483887,0.77,172,115,21,46,11,6,89,0
23643,32,Washington,premium,annual,monthly,debit,none,10/2/2015,7.526127395,1.774083131,0.27,93,81,17,99,12,4,78,0
23644,45,Washington,basic,annual,annual,venmo,some,9/28/2016,29.01242857,0.4738291416,0.63,514,276,61,85,13,13,220,0
23645,50,New Jersey,family premium,annual,annual,credit,few,12/10/2017,19.00167792,3.4500225,0.47,377,282,44,64,15,8,1,0
23646,67,Montana,family premium,annual,annual,credit,some,2/25/2017,8.350246742,1.39724882,0.18,118,66,21,52,8,3,1,0
23647,59,Georgia,basic,annual,annual,venmo,many,12/14/2016,17.12002387,0.3698063161,0.81,321,185,36,65,11,4,61,1
23648,81,California,family premium,annual,annual,venmo,some,1/29/2018,25.7584733,1.793161452,0.19,390,282,40,37,12,4,0,0
23649,31,Florida,basic,annual,annual,credit,few,5/7/2017,14.74571155,2.346208402,0.34,260,147,36,75,11,11,70,0
23650,49,Idaho,family premium,annual,annual,venmo,none,6/4/2021,30.53487504,4.470725355,0.35,518,467,55,72,7,7,1,0
23651,73,Maine,family premium,annual,monthly,debit,none,8/24/2020,24.66458777,0.9418924692,0.44,364,200,45,40,8,8,1,0
23652,62,Florida,student,annual,monthly,debit,some,4/7/2013,27.58407123,3.987447819,0.13,391,267,47,73,10,3,97,0
23653,44,Idaho,family premium,annual,annual,credit,some,1/11/2021,29.29630716,3.251033801,0.15,387,241,48,68,5,2,1,0
23654,27,Florida,premium,monthly,annual,debit,few,9/19/2015,6.139740485,1.019014344,0.32,92,51,19,98,9,3,346,0
23655,51,Wisconsin,premium,annual,monthly,credit,many,8/5/2013,24.34448928,3.34356615,0.39,323,256,34,63,11,6,146,0
23656,28,New Jersey,premium,monthly,monthly,credit,many,9/12/2013,22.81823015,1.069638345,0.02,365,351,41,91,14,7,135,0
23657,30,California,premium,monthly,annual,debit,none,9/2/2017,4.546299283,0.7510435162,0.18,61,34,11,85,15,15,53,0
23658,65,Utah,family premium,annual,annual,credit,few,12/20/2020,28.08965875,3.440500523,0.90,343,277,34,38,4,1,0,1
23659,82,Washington,basic,annual,annual,credit,many,6/29/2021,13.69592073,1.218879174,0.53,174,134,18,24,14,14,46,0
23660,84,Georgia,family premium,annual,annual,credit,some,1/11/2021,11.21842167,1.144767196,0.08,141,138,14,23,8,2,0,0
23661,84,North Carolina,premium,monthly,annual,debit,some,9/3/2016,7.285335221,1.086822037,0.26,93,73,12,40,18,6,76,1
23662,49,New Jersey,basic,annual,monthly,credit,some,6/1/2015,4.347080768,0.4986919125,0.33,75,68,15,75,14,4,74,0
23663,31,Idaho,premium,annual,annual,credit,some,6/5/2021,25.43101847,0.3920230079,0.19,469,350,56,75,5,3,57,0
23664,46,Georgia,family premium,annual,annual,venmo,many,10/28/2014,11.67593897,0.5789316365,0.60,156,115,16,85,9,2,1,1
23665,59,Virginia,basic,annual,monthly,credit,few,10/23/2017,18.23660746,0.3411124582,0.11,288,151,37,62,11,6,104,0
23666,53,Utah,family premium,annual,monthly,venmo,some,6/17/2015,6.625171301,1.697838162,0.99,99,98,14,65,4,4,1,0
23667,22,Georgia,student,monthly,monthly,debit,some,3/12/2017,28.3792892,3.42495826,0.86,506,291,59,95,10,3,243,0
23668,72,Maine,family premium,annual,monthly,debit,few,2/18/2018,17.45720383,0.9406398414,0.49,311,259,39,45,7,4,0,1
23669,74,Idaho,family premium,annual,annual,credit,many,2/28/2017,30.50160657,2.816016015,0.78,451,316,48,32,7,2,0,0
23670,41,Vermont,family premium,annual,annual,credit,none,11/26/2014,16.08410265,0.4979081363,0.02,201,164,22,87,11,4,2,0
23671,19,Montana,family premium,annual,annual,credit,none,11/14/2020,29.94057189,2.702912281,0.03,436,239,54,102,9,3,0,0
23672,49,Montana,family premium,annual,annual,credit,some,11/22/2015,30.68805498,3.809567856,0.90,555,414,64,70,8,8,1,0
23673,73,Florida,family premium,annual,annual,debit,some,10/22/2019,4.432424999,0.7326144789,0.23,73,67,13,37,10,3,1,0
23674,43,Wisconsin,family premium,annual,annual,debit,few,2/19/2019,4.342595219,0.3086979314,0.03,57,48,12,81,13,7,0,0
23675,23,California,basic,monthly,annual,venmo,some,12/16/2015,9.694066512,0.6197309242,0.06,187,97,21,99,12,4,82,1
23676,37,Montana,family premium,annual,annual,venmo,many,7/10/2015,8.038048509,0.2938505919,0.33,117,79,22,95,9,9,0,0
23677,33,Washington,student,monthly,monthly,credit,few,5/19/2013,11.20114375,2.228691188,0.39,222,190,28,88,15,8,216,0
23678,68,New York,family premium,monthly,annual,venmo,few,10/24/2021,29.3867356,3.506809042,0.09,548,530,58,38,10,3,0,0
23679,36,Washington,family premium,annual,annual,credit,some,6/25/2016,16.0579611,1.354954691,0.22,281,175,29,85,12,6,2,0
23680,41,North Carolina,basic,monthly,annual,debit,many,12/4/2014,9.811801689,0.1830456525,0.28,182,122,22,83,19,5,75,0
23681,49,Florida,family premium,annual,annual,debit,many,5/10/2017,5.585832431,0.7578909799,0.18,108,94,12,61,8,2,0,1
23682,44,Idaho,family premium,annual,annual,debit,none,10/14/2017,4.208104045,1.322776862,0.85,53,29,5,69,8,8,1,0
23683,54,Alabama,basic,monthly,annual,debit,few,12/12/2018,5.144188058,0.7397340088,0.43,98,78,10,51,9,5,73,0
23684,56,West Virginia,basic,annual,annual,debit,none,5/4/2014,8.904411631,0.6590236339,0.32,117,89,12,70,19,19,97,0
23685,65,Vermont,basic,monthly,monthly,debit,some,12/6/2021,29.74269464,0.5545482718,0.18,574,314,62,52,8,3,59,1
23686,57,Utah,family premium,annual,annual,credit,few,3/10/2015,4.253242035,0.7612971454,0.01,56,29,6,54,6,6,0,0
23687,19,Nebrasksa,basic,annual,annual,venmo,none,11/17/2018,6.202841127,0.6820388185,0.11,115,83,18,85,14,4,105,1
23688,51,Virginia,basic,annual,annual,debit,many,9/12/2015,27.32797978,1.501207182,0.22,385,350,42,62,12,6,204,0
23689,77,Utah,basic,annual,annual,credit,some,8/11/2017,29.98388951,4.504679678,0.00,514,306,56,34,4,2,75,1
23690,81,South Carolina,premium,monthly,annual,credit,many,6/27/2021,15.01649157,0.7747142021,0.24,189,137,26,39,20,20,28,1
23691,51,Nebrasksa,basic,annual,annual,debit,some,7/21/2017,18.30078438,2.692895499,0.37,227,192,29,75,11,11,70,0
23692,25,Florida,family premium,annual,annual,debit,some,1/8/2017,4.266273685,0.8598401239,0.08,79,65,12,104,9,5,0,0
23693,45,Vermont,family premium,annual,annual,debit,few,11/9/2013,18.83056072,2.664850733,0.21,239,234,26,87,11,6,1,1
23694,71,South Carolina,family premium,annual,annual,debit,some,7/26/2014,27.35823718,0.7235095499,0.68,443,226,47,62,20,5,0,1
23695,69,New Jersey,basic,annual,annual,credit,none,7/18/2016,20.12898417,2.889107904,0.10,365,201,44,59,12,3,57,0
23696,67,South Carolina,premium,monthly,monthly,debit,many,2/22/2020,2.86455719,0.9306398771,0.32,40,31,13,43,18,18,44,1
23697,37,Nebrasksa,basic,annual,annual,venmo,some,5/27/2020,23.86060434,0.8591930493,0.09,382,234,42,78,14,5,35,0
23698,37,South Carolina,basic,annual,annual,credit,many,11/15/2015,30.38058216,1.195335714,0.97,471,239,57,87,19,5,92,1
23699,36,Montana,family premium,monthly,annual,venmo,some,6/3/2014,29.08309561,0.2424372326,0.34,385,205,45,88,8,8,1,0
23700,70,Wisconsin,family premium,annual,annual,credit,some,3/7/2018,28.21162036,3.126424172,0.18,550,521,57,49,14,14,1,0
23701,60,Nebrasksa,basic,annual,monthly,credit,some,5/4/2016,27.12070672,2.568106959,0.41,388,219,49,49,13,4,66,0
23702,56,California,family premium,annual,annual,debit,some,4/14/2020,4.94248998,0.5319435156,0.86,63,42,10,50,14,5,1,0
23703,23,Washington,family premium,annual,annual,credit,some,4/10/2017,21.01183459,3.624835376,0.44,300,202,34,94,13,3,2,0
23704,68,Alabama,basic,annual,annual,credit,many,10/9/2015,23.2210404,1.13316259,0.07,309,156,34,50,8,2,172,0
23705,78,Alabama,premium,annual,annual,credit,many,9/3/2014,26.12218354,2.801722158,0.33,510,459,59,37,8,8,274,0
23706,80,California,family premium,monthly,annual,venmo,none,4/21/2020,13.14642239,1.323708668,0.14,228,140,32,22,13,3,0,0
23707,31,California,premium,annual,annual,debit,few,10/25/2016,13.27766682,0.7118805827,0.17,190,127,22,96,14,7,139,0
23708,29,Idaho,premium,monthly,annual,venmo,some,2/8/2013,26.36870466,0.4596051178,0.42,444,265,46,91,8,8,119,0
23709,60,California,basic,annual,annual,debit,few,10/28/2014,0.6901515209,0.0961299535,0.20,10,6,1,66,14,5,76,0
23710,38,Alabama,family premium,annual,annual,debit,some,11/18/2020,16.37850539,1.949597401,0.04,225,202,32,80,11,4,0,0
23711,37,North Carolina,family premium,annual,annual,credit,few,2/5/2013,1.024344909,0.1985413331,0.03,18,12,11,99,19,10,1,0
23712,18,South Carolina,student,monthly,monthly,venmo,some,10/28/2019,1.493627175,0.6407527708,0.63,22,15,2,103,19,19,40,1
23713,49,West Virginia,basic,annual,annual,credit,many,8/26/2017,0.1855637592,0.7094061205,0.85,2,1,1,72,18,18,50,0
